tipo,cidade,bairro,area_m2,quartos,banheiros,suites,andar,vagas,preco,preco_m2,portaria,vista_mar,condominio_fechado,piscina,deck,varanda_gourmet,varanda,academia,salao_festa,salao_jogos,quadra_campo,estado,tipo_imovel_padronizado,tem_geolocalizacao,tem_endereco_estruturado,andar_informado
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,134.0,4.0,4.0,4.0,0.0,3.0,1469900.0,10969.402985074626,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Guararapes,112.0,3.0,4.0,3.0,0.0,3.0,720000.0,6428.571428571428,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,78.0,3.0,4.0,2.0,0.0,2.0,890000.0,11410.25641025641,False,False,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Praia do Futuro II,53.0,2.0,2.0,1.0,1.0,1.0,419000.0,7905.66037735849,True,True,False,True,True,False,False,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Passaré,43.0,2.0,1.0,1.0,0.0,1.0,315000.0,7325.581395348837,False,False,False,True,False,False,False,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,78.0,3.0,2.0,2.0,0.0,2.0,865617.0,11097.653846153846,True,False,True,True,True,False,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,234.0,4.0,4.0,4.0,0.0,4.0,4098389.0,17514.482905982906,False,False,False,True,False,False,True,True,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Barroso,44.0,2.0,2.0,1.0,3.0,1.0,77000.0,1750.0,True,False,True,False,False,False,False,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parquelândia,150.0,4.0,4.0,3.0,4.0,2.0,650000.0,4333.333333333333,True,False,False,False,False,False,True,False,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Messejana,65.0,3.0,2.0,1.0,2.0,2.0,380000.0,5846.153846153846,True,False,True,True,False,False,False,True,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,69.0,2.0,2.0,2.0,0.0,1.0,947225.0,13727.898550724638,False,True,False,True,False,False,False,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Guararapes,71.0,3.0,3.0,2.0,5.0,1.0,389000.0,5478.87323943662,True,False,True,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,112.0,3.0,4.0,3.0,24.0,3.0,1288000.0,11500.0,False,False,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,146.0,3.0,4.0,3.0,0.0,3.0,1750000.0,11986.301369863013,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,104.0,3.0,4.0,3.0,13.0,2.0,1100000.0,10576.923076923076,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,José de Alencar,139.0,3.0,4.0,3.0,0.0,2.0,760000.0,5467.625899280575,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Aldeota,110.0,3.0,4.0,3.0,6.0,2.0,1150000.0,10454.545454545454,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Vicente Pinzon,100.0,3.0,3.0,1.0,0.0,1.0,410000.0,4100.0,True,False,False,False,False,False,False,True,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,100.0,4.0,4.0,4.0,0.0,2.0,890000.0,8900.0,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,122.0,3.0,3.0,1.0,0.0,2.0,620000.0,5081.9672131147545,True,False,False,False,False,False,False,False,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,67.0,3.0,3.0,1.0,1.0,2.0,480000.0,7164.179104477612,True,False,False,False,False,False,False,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Paupina,60.0,3.0,1.0,1.0,0.0,1.0,280000.0,4666.666666666667,True,False,True,True,True,False,True,False,True,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,193.0,4.0,5.0,4.0,0.0,2.0,800000.0,4145.077720207254,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Manuel Dias Branco,115.0,3.0,4.0,3.0,0.0,2.0,1350000.0,11739.130434782608,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,220.0,3.0,3.0,3.0,0.0,0.0,1300000.0,5909.090909090909,False,False,False,True,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Guararapes,70.0,2.0,1.0,1.0,0.0,2.0,750000.0,10714.285714285714,True,False,False,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Monte Castelo,50.0,2.0,2.0,1.0,0.0,1.0,382191.0,7643.82,False,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,95.0,3.0,3.0,3.0,0.0,3.0,399990.0,4210.421052631579,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Aldeota,62.0,3.0,2.0,1.0,0.0,2.0,530000.0,8548.387096774193,True,False,False,False,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,105.0,3.0,4.0,3.0,0.0,3.0,1350000.0,12857.142857142857,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,70.0,2.0,2.0,1.0,0.0,2.0,769000.0,10985.714285714286,True,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parque Iracema,86.0,3.0,2.0,1.0,0.0,2.0,650000.0,7558.139534883721,False,False,False,False,False,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,83.0,3.0,2.0,1.0,1.0,2.0,890000.0,10722.89156626506,True,False,False,True,True,True,True,True,False,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Jóquei Clube,48.0,2.0,2.0,1.0,0.0,1.0,436325.0,9090.104166666666,True,False,False,True,False,False,False,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Mondubim,50.0,2.0,2.0,1.0,6.0,1.0,369000.0,7380.0,True,False,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Praia do Futuro I,341.0,4.0,2.0,1.0,0.0,3.0,990000.0,2903.2258064516127,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Cajazeiras,298.0,4.0,5.0,4.0,0.0,3.0,1199000.0,4023.489932885906,True,False,False,True,False,False,False,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,70.0,2.0,2.0,1.0,20.0,1.0,1350000.0,19285.714285714286,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Praia do Futuro II,470.0,5.0,10.0,5.0,0.0,6.0,1490000.0,3170.2127659574467,False,False,False,True,True,False,True,True,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,213.0,3.0,2.0,2.0,0.0,2.0,899990.0,4225.305164319248,True,False,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
casa,Eusébio,Coaçu,154.0,4.0,4.0,3.0,0.0,3.0,880000.0,5714.285714285715,False,False,False,True,True,True,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Meireles,188.0,3.0,5.0,3.0,6.0,2.0,990000.0,5265.95744680851,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,142.0,3.0,4.0,3.0,0.0,3.0,1599000.0,11260.56338028169,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Dionísio Torres,95.0,3.0,2.0,2.0,0.0,2.0,1330290.0,14003.052631578947,False,False,False,True,False,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,74.0,3.0,3.0,2.0,0.0,2.0,750000.0,10135.135135135135,False,False,False,True,True,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,95.0,3.0,2.0,1.0,0.0,2.0,1150000.0,12105.263157894737,False,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Presidente Kennedy,64.0,3.0,2.0,2.0,0.0,2.0,699000.0,10921.875,True,True,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,149.0,3.0,4.0,3.0,21.0,3.0,1950000.0,13087.24832214765,True,False,True,True,True,True,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Passaré,450.0,10.0,8.0,5.0,0.0,2.0,425000.0,944.4444444444445,False,False,False,False,False,False,False,True,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Meireles,301.0,4.0,5.0,4.0,0.0,5.0,4483678.0,14895.940199335548,False,False,False,True,False,False,False,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parque Iracema,130.0,3.0,4.0,3.0,2.0,2.0,1290000.0,9923.076923076924,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,94.0,3.0,3.0,2.0,0.0,2.0,900000.0,9574.468085106382,True,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Paupina,48.0,2.0,2.0,1.0,1.0,1.0,225000.0,4687.5,False,False,False,True,False,False,True,True,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Paupina,53.0,2.0,2.0,1.0,1.0,0.0,215000.0,4056.603773584906,True,False,True,True,True,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Jangurussu,137.0,3.0,3.0,3.0,0.0,2.0,350000.0,2554.7445255474454,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Edson Queiroz,81.0,3.0,4.0,3.0,2.0,2.0,695000.0,8580.246913580248,False,False,True,True,False,False,True,True,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,São Bento,161.0,4.0,4.0,4.0,0.0,3.0,875000.0,5434.782608695652,False,False,True,False,False,True,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Centro,81.0,3.0,3.0,1.0,0.0,2.0,900000.0,11111.111111111111,True,True,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Bom Jardim,44.0,2.0,1.0,1.0,4.0,1.0,45000.0,1022.7272727272727,False,False,False,False,True,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,72.0,2.0,2.0,1.0,0.0,1.0,590000.0,8194.444444444445,True,False,False,False,False,False,False,False,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,José Bonifácio,105.0,3.0,2.0,2.0,0.0,2.0,1317053.0,12543.361904761905,False,False,False,True,False,False,False,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,204.0,3.0,4.0,3.0,7.0,3.0,1100000.0,5392.156862745098,True,False,True,False,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Jardim das Oliveiras,152.0,4.0,4.0,4.0,0.0,2.0,740000.0,4868.421052631579,False,False,False,True,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Dionísio Torres,175.0,3.0,4.0,3.0,0.0,3.0,1100000.0,6285.714285714285,True,False,False,False,False,False,False,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parque Iracema,70.0,3.0,2.0,2.0,0.0,2.0,660000.0,9428.57142857143,False,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Praia do Futuro II,38.0,1.0,1.0,1.0,4.0,1.0,450000.0,11842.105263157895,False,True,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,De Lourdes,75.0,3.0,2.0,1.0,2.0,1.0,499000.0,6653.333333333333,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Vicente Pinzon,94.0,3.0,3.0,2.0,2.0,1.0,510000.0,5425.531914893617,True,False,True,False,False,False,True,False,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,71.0,3.0,1.0,1.0,4.0,1.0,643000.0,9056.338028169013,False,False,True,False,False,False,False,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,100.0,3.0,4.0,3.0,0.0,2.0,990000.0,9900.0,True,False,False,True,False,False,False,True,True,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Jangurussu,480.0,12.0,13.0,7.0,0.0,10.0,650000.0,1354.1666666666667,False,False,False,True,False,True,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Aldeota,85.0,3.0,4.0,3.0,0.0,2.0,730000.0,8588.235294117647,False,False,False,True,False,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,70.0,2.0,2.0,1.0,8.0,2.0,635000.0,9071.42857142857,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,126.0,3.0,3.0,3.0,0.0,2.0,930000.0,7380.952380952381,False,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,De Lourdes,62.0,2.0,2.0,1.0,0.0,2.0,530000.0,8548.387096774193,True,False,False,True,True,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parque Iracema,112.0,3.0,4.0,3.0,0.0,2.0,879000.0,7848.214285714285,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,115.0,3.0,3.0,3.0,0.0,2.0,1150000.0,10000.0,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Benfica,48.0,2.0,2.0,1.0,0.0,1.0,580000.0,12083.333333333334,False,False,True,True,True,False,True,True,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,145.0,4.0,4.0,3.0,0.0,5.0,700000.0,4827.586206896552,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,270.0,4.0,6.0,4.0,0.0,3.0,950000.0,3518.5185185185187,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Meireles,82.0,3.0,3.0,1.0,0.0,1.0,1530000.0,18658.536585365855,True,False,True,True,False,False,False,True,True,True,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,José de Alencar,120.0,3.0,3.0,3.0,0.0,2.0,550000.0,4583.333333333333,False,False,False,False,False,True,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Praia do Futuro II,62.0,2.0,2.0,1.0,0.0,1.0,535000.0,8629.032258064517,True,True,True,True,True,False,True,True,False,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Edson Queiroz,91.0,3.0,3.0,3.0,0.0,2.0,895000.0,9835.164835164835,True,False,False,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,242.0,4.0,4.0,4.0,0.0,4.0,3939574.0,16279.231404958678,False,False,False,True,True,True,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,230.0,4.0,4.0,4.0,0.0,3.0,2000000.0,8695.652173913044,True,False,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Messejana,132.0,5.0,4.0,3.0,0.0,2.0,890000.0,6742.424242424242,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Edson Queiroz,54.0,2.0,2.0,2.0,0.0,1.0,650000.0,12037.037037037036,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,125.0,2.0,3.0,1.0,0.0,2.0,680000.0,5440.0,True,False,False,False,True,False,True,False,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,112.0,3.0,4.0,3.0,0.0,3.0,1480000.0,13214.285714285714,False,False,True,True,False,True,True,False,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Itaperi,150.0,4.0,4.0,4.0,0.0,2.0,590000.0,3933.3333333333335,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Conjunto Ceará II,190.0,6.0,3.0,2.0,0.0,4.0,619000.0,3257.8947368421054,False,False,False,False,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Aldeota,218.0,4.0,5.0,4.0,0.0,4.0,3400000.0,15596.330275229358,True,False,True,True,True,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,55.0,2.0,2.0,1.0,0.0,1.0,900000.0,16363.636363636364,True,False,False,True,True,False,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,122.0,2.0,4.0,2.0,22.0,3.0,1329000.0,10893.442622950819,True,False,False,True,True,False,False,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Praia do Futuro I,60.0,3.0,2.0,2.0,0.0,1.0,489916.0,8165.266666666666,True,False,False,True,False,False,True,False,False,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Panamericano,57.0,2.0,2.0,1.0,0.0,1.0,210000.0,3684.2105263157896,True,False,False,False,False,False,False,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,73.0,2.0,2.0,1.0,0.0,2.0,700000.0,9589.04109589041,False,False,False,True,False,True,True,False,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Praia do Futuro II,48.0,2.0,2.0,1.0,5.0,1.0,405000.0,8437.5,True,False,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,119.0,3.0,4.0,3.0,0.0,3.0,1390000.0,11680.672268907563,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Jangurussu,400.0,13.0,12.0,1.0,0.0,1.0,430000.0,1075.0,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parque Iracema,112.0,3.0,4.0,3.0,0.0,2.0,840000.0,7500.0,False,False,False,True,True,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,93.0,3.0,4.0,2.0,0.0,2.0,1100000.0,11827.956989247312,True,False,False,True,False,False,True,False,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Paupina,40.0,2.0,2.0,1.0,0.0,1.0,230000.0,5750.0,False,False,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,178.0,4.0,4.0,4.0,0.0,2.0,799000.0,4488.76404494382,False,False,False,False,False,False,True,True,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Cocó,167.0,4.0,4.0,4.0,0.0,3.0,1850000.0,11077.844311377246,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Varjota,86.0,3.0,3.0,3.0,3.0,2.0,1241000.0,14430.232558139534,False,False,True,False,False,True,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,111.0,3.0,3.0,3.0,0.0,2.0,1270000.0,11441.441441441442,False,False,False,False,False,True,True,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Jardim das Oliveiras,160.0,3.0,5.0,2.0,0.0,2.0,680000.0,4250.0,False,False,False,False,True,True,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Cocó,123.0,3.0,4.0,3.0,0.0,3.0,1350000.0,10975.609756097561,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Praia do Futuro II,65.0,3.0,2.0,1.0,0.0,1.0,646000.0,9938.461538461539,True,True,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Maraponga,250.0,4.0,6.0,4.0,0.0,2.0,1950000.0,7800.0,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
